Index,User ID,Exposure ID,Audience Segment ID,Segment Type,Age,Gender,Income,Interests,Device,Browser,Operating System,Location (DMA)
1042,U0198,P0d0797d,AS255,1P Audience,18,Male,106232,"Fashion, Sports",Smartphone,Opera,iOS,"Hilo, Hawaii"
1041,U0223,Odc73b8d,AS212,1P Audience,52,Female,22508,"Technology, Travel, Fitness",Laptop,Safari,iOS,"Honolulu, Hawaii"
1040,U0976,O57e5336,AS255,3P Audience,58,Female,75061,"Sports, Fashion",Desktop,Opera,Linux,"Hilo, Hawaii"
1039,U0746,O9679e1c,AS024,3P Audience,63,Male,116919,"Gaming, Technology, Travel",Smartphone,Firefox,Android,"Hilo, Hawaii"
1038,U0424,Odc88c8d,AS426,1P Audience,65,Male,94234,"Sports, Gaming",Tablet,Firefox,iOS,"Kailua, Hawaii"
1037,U0319,P9c52080,AS111,3P Audience,21,Female,83136,"Food, Technology, Music",Desktop,Edge,Android,"Honolulu, Hawaii"
1036,U0948,Pca44a89,AS340,3P Audience,19,Male,83457,Food,Desktop,Safari,iOS,"Kailua, Hawaii"
1035,U0514,O5d8e6c8,AS042,Custom Audience,35,Male,41913,"Sports, Travel, Art",Desktop,Safari,macOS,"Hilo, Hawaii"
1034,U0742,P6859c1b,AS437,1P Audience,40,Female,67469,"Travel, Sports",Smartphone,Safari,Android,"Kailua, Hawaii"
1033,U0788,O2ed76c0,AS301,Custom Audience,22,Male,60509,Fashion,Smartphone,Chrome,Linux,"Honolulu, Hawaii"
1032,U0269,O0abe979,AS128,Custom Audience,43,Female,45019,Fashion,Desktop,Safari,Android,"Hilo, Hawaii"
1031,U0355,O240b13d,AS320,1P Audience,38,Female,96725,"Auto, Music, Fitness",Desktop,Opera,Windows,"Hilo, Hawaii"
1030,U0896,Pd8ca55e,AS235,3P Audience,34,Male,51127,"Gaming, Music",Laptop,Edge,Windows,"Kailua, Hawaii"
1029,U0480,Od7c5a1e,AS223,1P Audience,53,Male,57947,"Art, Food, Music",Smartphone,Chrome,Windows,"Honolulu, Hawaii"
1028,U0347,O7edffae,AS323,Custom Audience,56,Female,55106,"Fitness, Food, Gaming",Smartphone,Safari,iOS,"Hilo, Hawaii"
1027,U0380,P167d584,AS194,Custom Audience,43,Female,118223,"Food, Music",Tablet,Firefox,Windows,"Hilo, Hawaii"
1026,U0125,P4a4ec65,AS055,1P Audience,41,Male,115314,"Food, Art",Desktop,Chrome,iOS,"Honolulu, Hawaii"
1025,U0643,Oc81fc34,AS201,3P Audience,57,Female,72873,"Art, Technology",Laptop,Chrome,macOS,"Hilo, Hawaii"
1024,U0494,Oe54fa05,AS145,1P Audience,22,Female,105457,Auto,Laptop,Firefox,Windows,"Kailua, Hawaii"
1023,U0266,O7f06706,AS350,3P Audience,23,Male,82056,Food,Desktop,Chrome,iOS,"Kailua, Hawaii"
1022,U0441,O21dea20,AS206,3P Audience,49,Female,38474,"Art, Sports, Auto",Smartphone,Firefox,iOS,"Honolulu, Hawaii"
1021,U0825,O3d3a62d,AS375,1P Audience,61,Female,53184,"Art, Fitness",Laptop,Edge,Linux,"Hilo, Hawaii"
1020,U0112,O08568af,AS260,Custom Audience,54,Female,68722,"Auto, Food",Tablet,Opera,Android,"Hilo, Hawaii"
1019,U0953,Pc21ff48,AS460,3P Audience,53,Male,39955,Auto,Tablet,Safari,Linux,"Honolulu, Hawaii"
1018,U0350,O5baf0d3,AS321,3P Audience,50,Male,115901,Auto,Desktop,Chrome,Linux,"Hilo, Hawaii"
1017,U0560,O9c30339,AS212,1P Audience,62,Male,46691,"Sports, Auto, Food",Tablet,Firefox,Linux,"Honolulu, Hawaii"
1016,U0794,P2b52ce9,AS114,Custom Audience,34,Female,107319,Travel,Desktop,Opera,Android,"Honolulu, Hawaii"
1015,U0865,O77a631d,AS338,1P Audience,65,Male,94815,"Art, Fitness",Desktop,Edge,iOS,"Kailua, Hawaii"
1014,U0484,O963d6f0,AS007,Custom Audience,48,Female,51911,Fashion,Laptop,Firefox,Linux,"Honolulu, Hawaii"
1013,U0931,P5e9c0f3,AS372,Custom Audience,38,Male,70948,"Gaming, Fitness, Fashion",Laptop,Safari,Android,"Honolulu, Hawaii"
1012,U0140,O769ef4e,AS473,3P Audience,50,Female,67716,Technology,Laptop,Chrome,Windows,"Kailua, Hawaii"
1011,U0644,Pd3c5892,AS470,1P Audience,47,Male,113893,Travel,Desktop,Safari,Windows,"Hilo, Hawaii"
1010,U0519,O657c89d,AS192,3P Audience,32,Female,79947,"Food, Auto",Smartphone,Safari,macOS,"Kailua, Hawaii"
1009,U0448,O4c8414d,AS476,3P Audience,50,Female,31846,"Music, Fashion, Fitness",Smartphone,Edge,macOS,"Hilo, Hawaii"
1008,U0150,Ob19b4b9,AS304,3P Audience,19,Male,73896,Auto,Smartphone,Opera,macOS,"Hilo, Hawaii"
1007,U0286,Oae6d603,AS327,Custom Audience,25,Female,54546,Technology,Smartphone,Opera,Linux,"Honolulu, Hawaii"
1006,U0563,O13d237a,AS234,Custom Audience,28,Male,34660,"Music, Food, Art",Desktop,Firefox,macOS,"Kailua, Hawaii"
1005,U0572,O7dcec53,AS359,3P Audience,58,Female,61551,Food,Smartphone,Firefox,Windows,"Honolulu, Hawaii"
1004,U0594,Od233795,AS286,3P Audience,55,Male,34013,"Auto, Technology",Desktop,Edge,macOS,"Hilo, Hawaii"
1003,U0799,O88dc7a0,AS339,1P Audience,35,Female,66027,"Fashion, Food, Sports",Desktop,Safari,Linux,"Honolulu, Hawaii"
1002,U0404,Pd58f3d6,AS012,Custom Audience,45,Female,68184,Fashion,Tablet,Opera,iOS,"Kailua, Hawaii"
1001,U0269,Pa49dfe6,AS326,Custom Audience,43,Female,45019,"Food, Music",Desktop,Edge,iOS,"Hilo, Hawaii"
1000,U0707,O4a4f814,AS457,Custom Audience,26,Male,58556,"Travel, Sports, Fashion",Smartphone,Opera,Windows,"Hilo, Hawaii"
999,U0673,P70f4dd5,AS480,3P Audience,61,Male,65523,"Travel, Food",Smartphone,Firefox,Linux,"Augusta, Georgia"
998,U0447,Oae4a09f,AS160,3P Audience,57,Male,90304,"Food, Fashion, Music",Smartphone,Chrome,Android,"Augusta, Georgia"
997,U0120,O27e3818,AS241,1P Audience,52,Female,45109,Sports,Laptop,Firefox,Android,"Columbus, Georgia"
996,U0866,Oa63fe27,AS257,Custom Audience,53,Female,60206,"Gaming, Music",Tablet,Chrome,iOS,"Augusta, Georgia"
995,U0643,Pb7ef96f,AS182,3P Audience,57,Female,72873,Gaming,Tablet,Chrome,Linux,"Atlanta, Georgia"
994,U0280,O993a7af,AS168,1P Audience,34,Female,33181,"Auto, Travel, Food",Laptop,Chrome,iOS,"Atlanta, Georgia"
993,U0804,O804494c,AS319,3P Audience,60,Male,45264,Gaming,Tablet,Edge,Windows,"Augusta, Georgia"
992,U0709,Ob8db7a1,AS050,1P Audience,67,Male,73488,"Gaming, Fashion",Tablet,Opera,macOS,"Atlanta, Georgia"
991,U0405,P9f4b0f8,AS101,1P Audience,40,Male,29475,Travel,Laptop,Safari,Linux,"Columbus, Georgia"
990,U0250,O236998b,AS007,1P Audience,23,Female,44781,"Travel, Sports, Fitness",Tablet,Safari,Windows,"Augusta, Georgia"
989,U0924,Pb1296fb,AS146,1P Audience,27,Female,65025,"Gaming, Fitness",Smartphone,Edge,Windows,"Columbus, Georgia"
988,U0881,O16e6d8e,AS495,1P Audience,24,Male,65518,"Food, Auto",Tablet,Safari,iOS,"Atlanta, Georgia"
987,U0802,P561b1af,AS079,1P Audience,40,Female,56814,Gaming,Desktop,Chrome,iOS,"Atlanta, Georgia"
986,U0415,Oeac3c63,AS146,1P Audience,64,Male,49083,"Gaming, Sports",Smartphone,Opera,Windows,"Augusta, Georgia"
985,U0767,P27173d9,AS193,3P Audience,66,Female,73579,Technology,Tablet,Opera,iOS,"Augusta, Georgia"
984,U0279,Pea8887b,AS062,1P Audience,55,Female,80904,"Food, Travel, Gaming",Smartphone,Edge,iOS,"Augusta, Georgia"
983,U0013,O72fc331,AS059,Custom Audience,54,Female,66624,"Technology, Fashion, Travel",Tablet,Safari,Linux,"Augusta, Georgia"
982,U0890,O0bbfe28,AS359,1P Audience,69,Female,76998,Art,Smartphone,Safari,iOS,"Augusta, Georgia"
981,U0672,Pc76908e,AS079,Custom Audience,24,Female,117656,Sports,Desktop,Opera,iOS,"Atlanta, Georgia"
980,U0936,Pa499355,AS275,1P Audience,44,Female,41515,Fashion,Tablet,Chrome,Windows,"Augusta, Georgia"
979,U0837,Oc7910ae,AS165,3P Audience,30,Female,27996,"Technology, Auto",Tablet,Firefox,Linux,"Augusta, Georgia"
978,U0445,P1a1aaa6,AS352,3P Audience,63,Female,92826,"Art, Sports",Laptop,Edge,Linux,"Atlanta, Georgia"
977,U0007,Pe0bb852,AS156,Custom Audience,32,Female,118178,Music,Laptop,Opera,iOS,"Augusta, Georgia"
976,U0466,Oab14760,AS139,1P Audience,40,Female,102182,Sports,Laptop,Opera,iOS,"Columbus, Georgia"
975,U0976,Oe6ab83d,AS413,Custom Audience,58,Female,75061,"Gaming, Sports, Music",Smartphone,Opera,iOS,"Atlanta, Georgia"
974,U0990,Ob8c4f2c,AS071,Custom Audience,50,Male,100029,Gaming,Tablet,Opera,iOS,"Augusta, Georgia"
973,U0114,P4e0bf40,AS420,Custom Audience,21,Female,118153,Fashion,Laptop,Safari,Android,"Atlanta, Georgia"
972,U0138,O62921ec,AS324,Custom Audience,35,Female,71973,Gaming,Desktop,Firefox,Windows,"Atlanta, Georgia"
971,U0211,Pf2b2cd1,AS409,1P Audience,34,Female,35311,"Food, Fashion, Auto",Laptop,Edge,Windows,"Columbus, Georgia"
970,U0655,Pb05b487,AS386,1P Audience,19,Male,37154,"Fashion, Technology, Sports",Tablet,Safari,iOS,"Atlanta, Georgia"
969,U0006,Oa10fb0c,AS117,1P Audience,55,Female,73154,"Gaming, Fitness, Fashion",Laptop,Edge,Windows,"Columbus, Georgia"
968,U0731,O925724d,AS198,1P Audience,57,Male,70037,"Music, Fashion, Gaming",Laptop,Chrome,Android,"Augusta, Georgia"
967,U0749,Ob604a5b,AS301,1P Audience,50,Male,59444,"Music, Art, Fitness",Smartphone,Edge,iOS,"Atlanta, Georgia"
966,U0636,Ocd1ae4d,AS266,Custom Audience,64,Male,42851,Technology,Laptop,Firefox,macOS,"Augusta, Georgia"
965,U0726,O5843737,AS073,1P Audience,62,Female,53664,Travel,Smartphone,Firefox,macOS,"Atlanta, Georgia"
964,U0110,O113f045,AS113,1P Audience,52,Female,63942,"Travel, Fitness",Desktop,Chrome,Android,"Columbus, Georgia"
963,U0669,O7b61c9b,AS014,1P Audience,47,Female,20840,"Fashion, Food",Smartphone,Edge,Linux,"Columbus, Georgia"
962,U0666,Ofcceb01,AS186,3P Audience,57,Female,71100,Technology,Laptop,Edge,Android,"Atlanta, Georgia"
961,U0461,O7730c18,AS285,Custom Audience,49,Female,97366,"Travel, Sports",Tablet,Edge,Windows,"Augusta, Georgia"
960,U0542,O1ac8538,AS027,Custom Audience,20,Female,99208,"Fashion, Auto, Music",Desktop,Firefox,iOS,"Columbus, Georgia"
959,U0713,O06b6a28,AS372,3P Audience,27,Female,101844,"Fashion, Fitness, Gaming",Laptop,Firefox,Linux,"Atlanta, Georgia"
958,U0856,O48777db,AS114,3P Audience,60,Male,110694,"Gaming, Travel, Sports",Laptop,Opera,Linux,"Atlanta, Georgia"
957,U0294,O9ad7cf6,AS072,1P Audience,18,Male,85913,"Food, Music, Sports",Tablet,Chrome,iOS,"Augusta, Georgia"
956,U0490,O3c546fb,AS282,1P Audience,68,Male,52023,Auto,Laptop,Safari,Linux,"Augusta, Georgia"
955,U0545,Od01dfd5,AS001,Custom Audience,35,Female,63394,"Art, Music, Gaming",Smartphone,Chrome,macOS,"Augusta, Georgia"
954,U0760,Od77ee50,AS007,1P Audience,69,Male,41615,Auto,Tablet,Chrome,macOS,"Columbus, Georgia"
953,U0460,Pb5dd1d8,AS091,1P Audience,35,Female,46583,Art,Laptop,Opera,Android,"Atlanta, Georgia"
952,U0973,Oe701f73,AS059,1P Audience,64,Female,96849,"Music, Fitness",Smartphone,Edge,iOS,"Augusta, Georgia"
951,U0117,O6e810a7,AS359,Custom Audience,25,Female,92469,"Fashion, Fitness, Music",Tablet,Edge,Windows,"Columbus, Georgia"
950,U0371,Odc5d801,AS193,3P Audience,31,Female,76551,Sports,Smartphone,Firefox,Linux,"Atlanta, Georgia"
949,U0049,O1cf42eb,AS009,3P Audience,27,Male,113772,"Technology, Music",Smartphone,Firefox,iOS,"Augusta, Georgia"
948,U0146,Of65030a,AS161,3P Audience,60,Female,115468,"Gaming, Music, Art",Smartphone,Safari,Android,"Atlanta, Georgia"
947,U0825,P510e16d,AS392,1P Audience,61,Female,53184,"Travel, Music",Smartphone,Chrome,Windows,"Atlanta, Georgia"
946,U0576,Pcb2cc67,AS200,1P Audience,51,Female,72166,"Music, Auto, Travel",Desktop,Safari,Android,"Columbus, Georgia"
945,U0089,P60b3f90,AS181,Custom Audience,48,Female,90296,"Music, Travel, Gaming",Smartphone,Edge,macOS,"Augusta, Georgia"
944,U0659,O699f3d6,AS145,3P Audience,20,Male,66441,Fashion,Laptop,Chrome,Android,"Atlanta, Georgia"
943,U0217,Oa4ab1a8,AS386,3P Audience,49,Male,30219,"Fitness, Food, Fashion",Laptop,Chrome,Android,"Atlanta, Georgia"
942,U0527,O259141f,AS322,1P Audience,66,Male,59082,"Fashion, Auto",Smartphone,Edge,Linux,"Columbus, Georgia"
941,U0301,Obdd1dc4,AS094,1P Audience,54,Male,26017,"Art, Auto",Laptop,Safari,macOS,"Augusta, Georgia"
940,U0493,O7906743,AS063,1P Audience,30,Male,104850,"Fitness, Music, Fashion",Smartphone,Edge,Android,"Columbus, Georgia"
939,U0988,P066c1e3,AS356,1P Audience,32,Female,50208,Auto,Smartphone,Edge,Android,"Columbus, Georgia"
938,U0026,O5cd43ae,AS233,1P Audience,19,Female,97241,"Auto, Gaming, Sports",Laptop,Opera,Linux,"Columbus, Georgia"
937,U0837,Obb49a95,AS172,3P Audience,30,Female,27996,"Technology, Travel, Auto",Laptop,Chrome,macOS,"Columbus, Georgia"
936,U0636,Ofa5560b,AS083,3P Audience,64,Male,42851,"Music, Food",Desktop,Chrome,Linux,"Atlanta, Georgia"
935,U0163,Odafe1e5,AS388,3P Audience,65,Female,86839,"Music, Art, Gaming",Tablet,Opera,Linux,"Columbus, Georgia"
934,U0626,O77ec560,AS033,Custom Audience,54,Female,34010,"Travel, Gaming, Music",Tablet,Firefox,macOS,"Augusta, Georgia"
933,U0028,Obf5ff6c,AS224,1P Audience,58,Male,68147,Travel,Laptop,Chrome,iOS,"Augusta, Georgia"
932,U0639,Oe804d78,AS150,1P Audience,57,Male,42810,"Fitness, Gaming",Smartphone,Opera,iOS,"Columbus, Georgia"
931,U0510,O9092ee8,AS337,3P Audience,22,Female,65051,"Art, Travel",Smartphone,Opera,Windows,"Atlanta, Georgia"
930,U0403,P39e6b59,AS100,3P Audience,52,Male,27515,"Sports, Travel, Fitness",Laptop,Firefox,macOS,"Atlanta, Georgia"
929,U0708,O6846c79,AS237,Custom Audience,46,Male,67484,Music,Laptop,Chrome,Android,"Atlanta, Georgia"
928,U0066,Ocd473fc,AS422,1P Audience,51,Female,107181,"Art, Fitness",Tablet,Opera,Linux,"Atlanta, Georgia"
927,U0810,Oea13841,AS300,3P Audience,36,Male,116586,Technology,Smartphone,Safari,macOS,"Augusta, Georgia"
926,U0310,Oa7cb58a,AS277,1P Audience,50,Male,41372,Fashion,Tablet,Chrome,Windows,"Columbus, Georgia"
925,U0716,O9a6ca19,AS012,1P Audience,19,Female,108520,"Travel, Fitness",Desktop,Opera,Windows,"Augusta, Georgia"
924,U0108,O7ef9f9f,AS178,1P Audience,23,Male,58689,"Travel, Fashion, Food",Smartphone,Opera,iOS,"Columbus, Georgia"
923,U0911,O62133a2,AS309,1P Audience,42,Male,25301,Fashion,Laptop,Edge,Windows,"Columbus, Georgia"
922,U0314,P773dce8,AS398,1P Audience,18,Male,57958,Gaming,Tablet,Chrome,Linux,"Augusta, Georgia"
921,U0235,Pfc9a693,AS002,Custom Audience,29,Female,65998,"Food, Gaming",Desktop,Opera,Android,"Columbus, Georgia"
920,U0123,P00b32e2,AS039,1P Audience,53,Female,66151,"Gaming, Fitness, Travel",Smartphone,Edge,Android,"Columbus, Georgia"
919,U0208,O5be6ae7,AS115,Custom Audience,50,Female,41304,"Gaming, Auto, Fashion",Smartphone,Opera,Linux,"Columbus, Georgia"
918,U0767,P31b62c7,AS159,3P Audience,66,Female,73579,"Travel, Sports, Music",Smartphone,Firefox,Android,"Columbus, Georgia"
917,U0031,Oc813079,AS190,Custom Audience,51,Male,72537,"Technology, Fitness",Tablet,Opera,Windows,"Augusta, Georgia"
916,U0433,P698d135,AS052,1P Audience,65,Male,44260,Art,Tablet,Edge,Android,"Columbus, Georgia"
915,U0203,Offfca6b,AS029,3P Audience,61,Male,103880,Sports,Smartphone,Chrome,Linux,"Columbus, Georgia"
914,U0349,O02a5494,AS127,Custom Audience,51,Female,85258,Auto,Desktop,Firefox,Windows,"Columbus, Georgia"
913,U0021,O9fb3c8b,AS144,Custom Audience,32,Female,113860,"Food, Music, Gaming",Tablet,Opera,iOS,"Atlanta, Georgia"
912,U0792,O446c60c,AS008,1P Audience,22,Female,105916,Technology,Laptop,Opera,macOS,"Augusta, Georgia"
911,U0692,P10af9fc,AS200,Custom Audience,62,Male,102605,Auto,Desktop,Opera,macOS,"Augusta, Georgia"
910,U0551,Od4716ca,AS394,3P Audience,53,Male,22022,Food,Smartphone,Firefox,Windows,"Augusta, Georgia"
909,U0711,O1a7a9e9,AS087,Custom Audience,54,Male,94590,"Gaming, Fashion",Laptop,Safari,Linux,"Augusta, Georgia"
908,U0514,P3c60c44,AS260,Custom Audience,35,Male,41913,Art,Desktop,Safari,Android,"Columbus, Georgia"
907,U0378,Od99b79b,AS017,3P Audience,39,Male,56392,"Auto, Sports, Gaming",Tablet,Safari,Linux,"Atlanta, Georgia"
906,U0508,O1965881,AS293,3P Audience,43,Male,59313,"Sports, Gaming, Auto",Desktop,Edge,macOS,"Columbus, Georgia"
905,U0781,Oa3678f8,AS354,3P Audience,41,Female,114692,"Food, Fitness, Art",Laptop,Safari,Linux,"Atlanta, Georgia"
904,U0619,O337f9bd,AS386,Custom Audience,41,Female,58032,"Art, Food",Smartphone,Chrome,Windows,"Atlanta, Georgia"
903,U0849,O04c16ed,AS088,1P Audience,28,Female,95388,"Fashion, Technology, Fitness",Desktop,Safari,Linux,"Columbus, Georgia"
902,U0213,O52f192c,AS452,3P Audience,34,Female,31463,"Food, Music",Tablet,Safari,macOS,"Columbus, Georgia"
901,U0514,Oe878592,AS228,Custom Audience,35,Male,41913,"Art, Gaming, Travel",Laptop,Firefox,Linux,"Augusta, Georgia"
900,U0662,O9435dda,AS409,1P Audience,65,Female,88259,Food,Smartphone,Firefox,Linux,"Augusta, Georgia"
899,U0616,P82d0742,AS368,Custom Audience,64,Male,65691,"Auto, Technology, Fitness",Tablet,Opera,Android,"Tampa, Florida"
898,U0706,O05c7090,AS457,Custom Audience,59,Female,89620,Gaming,Tablet,Chrome,Android,"Jacksonville, Florida"
897,U0487,P6a0e554,AS202,Custom Audience,35,Female,42498,"Auto, Music",Laptop,Opera,Android,"Miami, Florida"
896,U0642,P159994d,AS012,1P Audience,29,Female,68082,"Art, Music",Smartphone,Edge,Windows,"Miami, Florida"
895,U0887,P49ac247,AS171,1P Audience,44,Male,32370,Fitness,Tablet,Chrome,Android,"Miami, Florida"
894,U0105,O16e0e61,AS107,Custom Audience,40,Male,107846,"Travel, Gaming, Art",Tablet,Opera,macOS,"Miami, Florida"
893,U0508,Oa3c6d38,AS114,1P Audience,43,Male,59313,Food,Laptop,Chrome,Windows,"Jacksonville, Florida"
892,U0715,Oc8a0934,AS099,1P Audience,24,Male,85533,"Gaming, Technology",Tablet,Edge,iOS,"Jacksonville, Florida"
891,U0049,O01a8420,AS153,3P Audience,27,Male,113772,"Sports, Technology, Travel",Desktop,Edge,Android,"Miami, Florida"
890,U0324,O50770bf,AS025,Custom Audience,52,Female,65954,"Auto, Music, Technology",Smartphone,Firefox,Android,"Jacksonville, Florida"
889,U0332,O953b5f9,AS149,3P Audience,31,Female,75156,"Fashion, Auto",Tablet,Firefox,macOS,"Miami, Florida"
888,U0871,P6b3dc17,AS123,1P Audience,38,Male,93545,"Art, Technology, Fashion",Smartphone,Opera,Windows,"Jacksonville, Florida"
887,U0190,O124d5c8,AS354,1P Audience,29,Female,49337,"Fitness, Auto, Art",Laptop,Safari,macOS,"Miami, Florida"
886,U0054,Od7f1a7a,AS084,3P Audience,28,Female,69157,"Travel, Music",Smartphone,Edge,iOS,"Jacksonville, Florida"
885,U0636,O9c87103,AS059,1P Audience,64,Male,42851,"Sports, Art",Laptop,Opera,Android,"Jacksonville, Florida"
884,U0912,O9d76e1a,AS361,Custom Audience,52,Male,104751,"Gaming, Sports",Tablet,Opera,macOS,"Jacksonville, Florida"
883,U0344,O88cd502,AS375,Custom Audience,58,Male,23219,"Gaming, Sports, Fitness",Smartphone,Firefox,Android,"Miami, Florida"
882,U0978,P518422f,AS394,3P Audience,28,Male,94572,"Art, Sports, Technology",Laptop,Safari,iOS,"Jacksonville, Florida"
881,U0853,Oc54fc23,AS370,Custom Audience,22,Male,73455,Fitness,Desktop,Chrome,macOS,"Tampa, Florida"
880,U0579,Pe910d48,AS300,Custom Audience,25,Female,40566,"Fashion, Gaming, Music",Laptop,Firefox,iOS,"Jacksonville, Florida"
879,U0414,O439a2ce,AS243,3P Audience,37,Female,110834,"Music, Auto",Desktop,Safari,Windows,"Jacksonville, Florida"
878,U0972,O4f9f390,AS178,1P Audience,37,Male,42732,Gaming,Tablet,Safari,Linux,"Jacksonville, Florida"
877,U0689,Pfef646c,AS091,1P Audience,61,Male,48256,"Auto, Technology",Laptop,Opera,Windows,"Tampa, Florida"
876,U0394,O5e675ff,AS276,1P Audience,61,Female,95158,"Sports, Fitness, Auto",Laptop,Opera,Windows,"Jacksonville, Florida"
875,U0605,Ob8bd50b,AS001,3P Audience,51,Female,52215,Auto,Smartphone,Safari,Linux,"Jacksonville, Florida"
874,U0778,O539175f,AS084,1P Audience,52,Male,108375,"Music, Sports",Tablet,Chrome,Android,"Tampa, Florida"
873,U0065,P4d1d12e,AS350,1P Audience,67,Male,32980,"Art, Travel",Tablet,Chrome,macOS,"Miami, Florida"
872,U0668,P56a4f99,AS376,1P Audience,52,Male,67481,"Fitness, Fashion",Tablet,Firefox,Windows,"Miami, Florida"
871,U0410,Ode3a20d,AS004,1P Audience,43,Female,48058,"Sports, Fitness, Art",Tablet,Opera,iOS,"Jacksonville, Florida"
870,U0673,P98a0cd6,AS173,1P Audience,61,Male,65523,Fitness,Smartphone,Opera,iOS,"Tampa, Florida"
869,U0661,O13a14b9,AS473,1P Audience,54,Male,25792,Music,Desktop,Edge,macOS,"Miami, Florida"
868,U0282,O81c865a,AS162,Custom Audience,36,Male,77512,"Auto, Technology",Laptop,Firefox,Linux,"Tampa, Florida"
867,U0796,P16b3f65,AS462,3P Audience,63,Female,80297,"Auto, Sports",Laptop,Safari,Android,"Jacksonville, Florida"
866,U0174,P9376fd2,AS412,3P Audience,62,Male,36664,Fitness,Tablet,Safari,iOS,"Miami, Florida"
865,U0401,O0ffd84c,AS386,Custom Audience,41,Male,62862,"Fitness, Travel, Fashion",Smartphone,Safari,Windows,"Jacksonville, Florida"
864,U0402,Pab3777c,AS023,1P Audience,50,Male,59891,"Food, Sports, Fitness",Desktop,Opera,Windows,"Tampa, Florida"
863,U0449,O7931893,AS327,Custom Audience,48,Female,106774,"Technology, Music",Smartphone,Chrome,macOS,"Tampa, Florida"
862,U0886,P93cde76,AS060,1P Audience,23,Female,101595,Travel,Laptop,Edge,Android,"Jacksonville, Florida"
861,U0818,Pba8b50b,AS423,1P Audience,59,Female,83666,"Technology, Fashion",Smartphone,Edge,macOS,"Jacksonville, Florida"
860,U0556,O4079ad5,AS089,Custom Audience,38,Female,89779,Travel,Smartphone,Firefox,macOS,"Tampa, Florida"
859,U0079,Of6d8736,AS268,1P Audience,63,Female,57116,"Fitness, Technology, Auto",Smartphone,Edge,Windows,"Miami, Florida"
858,U0982,P03ca3dc,AS054,3P Audience,40,Male,63724,Gaming,Tablet,Edge,Android,"Jacksonville, Florida"
857,U0760,O5b05a2c,AS406,3P Audience,69,Male,41615,"Gaming, Food, Sports",Tablet,Chrome,Windows,"Tampa, Florida"
856,U0649,P165b91c,AS083,1P Audience,50,Male,32025,Fashion,Laptop,Opera,Linux,"Jacksonville, Florida"
855,U0884,Od2adbb3,AS435,3P Audience,51,Female,85532,Fitness,Tablet,Edge,Linux,"Jacksonville, Florida"
854,U0177,Ob6d1b8e,AS396,1P Audience,26,Male,112409,"Travel, Fashion",Desktop,Opera,Android,"Tampa, Florida"
853,U0054,Ob998e13,AS076,3P Audience,28,Female,69157,Sports,Desktop,Chrome,iOS,"Miami, Florida"
852,U0438,O5a52b0b,AS299,3P Audience,30,Female,64707,"Gaming, Food",Smartphone,Firefox,macOS,"Jacksonville, Florida"
851,U0366,O9fb49af,AS060,3P Audience,66,Female,95606,"Fitness, Art, Food",Laptop,Chrome,iOS,"Jacksonville, Florida"
850,U0130,P889075e,AS266,3P Audience,37,Female,101769,"Travel, Fashion, Gaming",Tablet,Chrome,Linux,"Jacksonville, Florida"
849,U0013,Oa75992d,AS412,Custom Audience,54,Female,66624,Sports,Desktop,Firefox,macOS,"Tampa, Florida"
848,U0860,O2bbe895,AS346,1P Audience,37,Female,71603,"Technology, Music",Tablet,Firefox,iOS,"Jacksonville, Florida"
847,U0390,Oacaffcf,AS101,1P Audience,23,Female,55620,Auto,Tablet,Edge,iOS,"Tampa, Florida"
846,U0129,P99117ee,AS268,1P Audience,62,Male,76987,"Technology, Art, Music",Tablet,Safari,Windows,"Miami, Florida"
845,U0368,Pec5067e,AS395,1P Audience,33,Male,83222,Gaming,Desktop,Safari,Windows,"Miami, Florida"
844,U0991,Pc56f077,AS441,Custom Audience,67,Male,54879,Gaming,Laptop,Chrome,Linux,"Tampa, Florida"
843,U0694,Off22513,AS345,Custom Audience,21,Female,38218,"Fitness, Travel",Desktop,Safari,Windows,"Miami, Florida"
